Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Date
2023,1,1,0.0,0.0,0.0,0.0,27.8,32.0,25.8,4.8,27.0,2023-01-01
2023,1,2,4.0,3.0,3.2,3.4,27.5,33.4,24.7,5.0,25.6,2023-01-02
2023,1,3,5.8,5.6,5.8,5.8,27.0,32.8,24.5,4.2,22.4,2023-01-03
2023,1,4,0.0,0.0,0.0,0.0,27.1,30.1,25.1,5.5,32.0,2023-01-04
2023,1,5,38.6,23.2,34.2,38.6,26.4,31.6,23.5,5.0,25.6,2023-01-05
2023,1,6,0.0,0.0,0.0,0.0,28.0,32.2,24.7,5.6,27.4,2023-01-06
2023,1,7,0.0,0.0,0.0,0.0,28.0,31.4,25.6,5.6,26.7,2023-01-07
2023,1,8,0.0,0.0,0.0,0.0,28.7,32.7,25.9,5.6,28.2,2023-01-08
2023,1,9,0.0,0.0,0.0,0.0,28.0,31.2,26.0,4.8,20.6,2023-01-09
2023,1,10,0.0,0.0,0.0,0.0,27.9,31.6,26.1,4.3,18.7,2023-01-10
2023,1,11,0.0,0.0,0.0,0.0,26.5,28.7,24.6,4.5,35.6,2023-01-11
2023,1,12,0.0,0.0,0.0,0.0,27.7,31.8,24.8,4.5,21.7,2023-01-12
2023,1,13,0.0,0.0,0.0,0.0,27.9,33.4,26.4,4.2,23.7,2023-01-13
2023,1,14,0.0,0.0,0.0,0.0,27.9,31.6,25.7,4.0,18.7,2023-01-14
2023,1,15,1.0,1.0,1.0,1.0,28.2,31.8,25.5,4.6,30.2,2023-01-15
2023,1,16,0.4,0.4,0.4,0.4,28.3,32.5,26.0,4.0,23.0,2023-01-16
2023,1,17,0.0,0.0,0.0,0.0,28.9,34.5,26.3,5.7,25.9,2023-01-17
2023,1,18,0.2,0.2,0.2,0.2,28.0,32.8,26.0,5.4,30.6,2023-01-18
2023,1,19,23.4,14.0,14.8,17.6,26.5,30.6,24.5,5.0,29.1,2023-01-19
2023,1,20,16.8,9.8,12.6,13.6,26.0,29.3,24.8,4.7,27.0,2023-01-20
2023,1,21,0.2,0.8,2.2,13.4,27.5,32.3,25.1,4.8,25.2,2023-01-21
2023,1,22,39.2,18.4,20.0,23.4,26.2,30.2,24.1,3.6,25.2,2023-01-22
2023,1,23,11.0,5.0,6.2,7.6,25.5,27.8,24.5,3.3,14.8,2023-01-23
